time (us),flowVelocityX[cm/s],secFlowVelocityX[cm/s]
39626573,0,0
39627618,0,0
39628594,0,0
39629586,0,0
39630591,0,0
39631590,0,0
39632597,0,0
39633606,0,0
39634640,0,0
39635628,0,0
39636610,0,0
39637623,0,0
39638621,0,0
39639632,0,0
39640663,0,0
39641644,0,0
39642660,0,0
39643652,0,0
39644657,0,0
39645705,0,0
39646709,0,0
39647761,0,0
39648745,0,0
39649808,0,0
39650809,0,0
39651812,0,0
39652818,0,0
39653822,0,0
39654832,0,0
39655900,0,0
39656906,0,0
39657903,0,0
39658924,0,0
39659934,0,0
39660965,0,0
39661983,0,0
39662972,0,0
39663975,0,0
39664983,0,0
39665987,0,0
39666987,0,0
39668013,0,0
39669011,0,0
39670006,0,0
39671014,0,0
39672010,0,0
39673018,0,0
39674085,0,0
39675106,0,0
39676096,0,0
39677102,0,0
39678109,0,0
39679111,0,0
39680119,0,0
39681154,0,0
39682304,0,0
39683298,0,0
39684298,0,0
39685305,0,0
39686310,0,0
39687347,0,0
39688326,0,0
39689346,0,0
39690342,0,0
39691346,0,0
39692347,0,0
39693358,0,0
39694408,0,0
39695387,0,0
39696371,0,0
39697383,0,0
39698381,0,0
39699390,0,0
39700398,0,0
39701416,0,0
39702428,0,0
39703411,0,0
39704418,0,0
39705419,0,0
39706425,0,0
39707463,0,0
39708446,0,0
39709437,0,0
39710453,0,0
39711455,0,0
39712457,0,0
39713457,0,0
39714502,0,0
39715473,0,0
39716477,0,0
39717489,0,0
39718528,0,0
39719534,0,0
39720548,0,0
39721548,0,0
39722562,0,0
39723548,0,0
39724555,0,0
39725567,0,0
39726570,0,0
39727606,0,0
39728589,0,0
39729573,0,0
39730583,0,0
39731580,0,0
39732585,0,0
39733593,0,0
39734626,0,0
39735624,0,0
39736613,0,0
39737623,0,0
39738621,0,0
39739624,0,0
39740654,0,0
39741627,0,0
39742645,0,0
39743637,0,0
39744639,0,0
39745643,0,0
39746650,0,0
39747693,0,0
39748671,0,0
39749662,0,0
39750675,0,0
39751713,0,0
39752724,0,0
39753725,0,0
39754744,0,0
39755755,0,0
39756746,0,0
39757752,0,0
39758757,0,0
39759768,0,0
39760802,0,0
39761803,0,0
39762782,0,0
39763782,0,0
39764784,0,0
39765786,0,0
39766787,0,0
39767828,0,0
39768809,0,0
39769796,0,0
39770801,0,0
39771799,0,0
39772815,0,0
39773813,0,0
39774954,0,0
39775971,0,0
39776967,0,0
39777962,0,0
39778964,0,0
39779968,0,0
39781009,0,0
39781991,0,0
39782989,0,0
39783989,0,0
39784989,0,0
39785990,0,0
39787000,0,0
39788012,0,0
39789023,0,0
39790015,0,0
39791022,0,0
39792021,0,0
39793033,0,0
39794062,0,0
39795087,0,0
39796067,0,0
39797076,0,0
39798109,0,0
39799116,0,0
39800121,0,0
39801170,0,0
39802154,0,0
39803275,0,0
39804269,0,0
39805274,0,0
39806278,0,0
39807315,0,0
39808296,0,0
39809312,0,0
39810298,0,0
39811311,0,0
39812307,0,0
39813316,0,0
39814345,0,0
39815434,0,0
39816439,0,0
39817443,0,0
39818447,0,0
39819447,0,0
39820453,0,0
39821467,0,0
39822487,0,0
39823474,0,0
39824470,0,0
39825476,0,0
39826481,0,0
39827514,0,0
39828498,0,0
39829493,0,0
39830493,0,0
39831504,0,0
39832504,0,0
39833517,0,0
39834545,0,0
39835628,0,0
39836616,0,0
39837614,0,0
39838618,0,0
39839668,0,0
39840694,0,0
39841688,0,0
39842701,0,0
39843695,0,0
39844698,0,0
39845704,0,0
39846715,0,0
39847749,0,0
39848736,0,0
39849724,0,0
39850732,0,0
39851738,0,0
39852741,0,0
39853753,0,0
39854761,0,0
39855780,0,0
39856774,0,0
39857772,0,0
39858775,0,0
39859784,0,0
39860816,0,0
39861810,0,0
39862796,0,0
39863811,0,0
39864807,0,0
39865810,0,0
39866827,0,0
39867988,0,0
39868984,0,0
39869971,0,0
39870977,0,0
39872050,0,0
39873049,0,0
39874087,0,0
39875100,0,0
39876115,0,0
39877122,0,0
39878125,0,0
39879132,0,0
39880166,0,0
39881211,0,0
39882229,0,0
39883217,0,0
39884231,0,0
39885225,0,0
39886227,0,0
39887247,0,0
39888237,0,0
39889254,0,0
39890247,0,0
39891254,0,0
39892263,0,0
39893266,0,0
39894309,0,0
39895291,0,0
39896278,0,0
39897277,0,0
39898290,0,0
39899289,0,0
39900330,0,0
39901361,0,0
39902365,0,0
39903345,0,0
39904351,0,0
39905363,0,0
39906368,0,0
39907399,0,0
39908438,0,0
39909446,0,0
39910435,0,0
39911443,0,0
39912455,0,0
39913450,0,0
39914487,0,0
39915471,0,0
39916471,0,0
39917470,0,0
39918472,0,0
39919477,0,0
39920485,0,0
39921495,0,0
39922511,0,0
39923498,0,0
39924500,0,0
39925511,0,0
39926514,0,0
39927555,0,0
39928533,0,0
39929524,0,0
39930525,0,0
39931530,0,0
39932622,0,0
39933622,0,0
39934644,0,0
39935648,0,0
39936654,0,0
39937679,0,0
39938681,0,0
39939687,0,0
39940834,0,0
39941818,0,0
39942815,0,0
39943810,0,0
39944811,0,0
39945821,0,0
39946830,0,0
39947866,0,0
39948848,0,0
39949836,0,0
39950844,0,0
39951843,0,0
39952853,0,0
39953856,0,0
39954864,0,0
39955882,0,0
39956865,0,0
39957867,0,0
39958863,0,0
39959868,0,0
39960903,0,0
39961899,0,0
39962890,0,0
39963891,0,0
39964895,0,0
39965908,0,0
39966904,0,0
39967946,0,0
39968925,0,0
39969914,0,0
39970914,0,0
39971921,0,0
39972935,0,0
39973957,0,0
39974950,0,0
39975971,0,0
39977122,0,0
39978128,0,0
39979131,0,0
39980132,0,0
39981170,0,0
39982152,0,0
39983144,0,0
39984199,0,0
39985205,0,0
39986223,0,0
39987216,0,0
39988220,0,0
39989242,0,0
39990228,0,0
39991234,0,0
39992241,0,0
39993249,0,0
39994283,0,0
39995266,0,0
39996256,0,0
39997306,0,0
39998313,0,0
39999316,0,0
40000321,0,0
40001362,0,0
40002371,0,0
40003355,0,0
40004349,0,0
40005351,0,0
40006369,0,0
40007383,0,0
40008365,0,0
40009400,0,0
40010394,0,0
40011393,0,0
40012399,0,0
40013406,0,0
40014451,0,0
40015425,0,0
40016432,0,0
40017427,0,0
40018435,0,0
40019440,0,0
40020440,0,0
40021445,0,0
40022465,0,0
40023457,0,0
40024454,0,0
40025465,0,0
40026476,0,0
40027502,0,0
40028492,0,0
40029483,0,0
40030490,0,0
40031491,0,0
40032495,0,0
40033500,0,0
40034531,0,0
40035515,0,0
40036512,0,0
40037513,0,0
40038507,0,0
40039511,0,0
40040512,0,0
40041640,0,0
40042654,0,0
40043653,0,0
40044650,0,0
40045653,0,0
40046665,0,0
40047691,0,0
40048676,0,0
40049666,0,0
40050671,0,0
40051671,0,0
40052680,0,0
40053691,0,0
40054704,0,0
40055710,0,0
40056699,0,0
40057706,0,0
40058713,0,0
40059714,0,0
40060749,0,0
40061830,0,0
40062842,0,0
40063837,0,0
40064833,0,0
40065857,0,0
40066862,0,0
40067898,0,0
40068889,0,0
40069889,0,0
40070895,0,0
40071900,0,0
40072903,0,0
40073920,0,0
40074915,0,0
40075937,0,0
40076992,0,0
40077996,0,0
40079003,0,0
40080008,0,0
40081050,0,0
40082035,0,0
40083025,0,0
40084033,0,0
40085034,0,0
40086038,0,0
40087035,0,0
40088081,0,0
40089049,0,0
40090053,0,0
40091055,0,0
40092066,0,0
40093069,0,0
40094222,0,0
40095214,0,0
40096201,0,0
40097200,0,0
40098212,0,0
40099209,0,0
40100210,0,0
40101247,0,0
40102361,0,0
40103349,0,0
40104355,0,0
40105354,0,0
40106392,0,0
40107410,0,0
40108393,0,0
40109410,0,0
40110399,0,0
40111400,0,0
40112399,0,0
40113407,0,0
40114449,0,0
40115433,0,0
40116415,0,0
40117421,0,0
40118428,0,0
40119431,0,0
40120437,0,0
40121451,0,0
40122461,0,0
40123458,0,0
40124462,0,0
40125461,0,0
40126464,0,0
40127499,0,0
40128493,0,0
40129475,0,0
40130478,0,0
40131477,0,0
40132480,0,0
40133483,0,0
40134546,0,0
40135531,0,0
40136521,0,0
40137527,0,0
40138533,0,0
40139530,0,0
40140541,0,0
40141550,0,0
40142562,0,0
40143549,0,0
40144558,0,0
40145559,0,0
40146563,0,0
40147596,0,0
40148585,0,0
40149570,0,0
40150576,0,0
40151582,0,0
40152581,0,0
40153584,0,0
40154626,0,0
40155609,0,0
40156590,0,0
40157596,0,0
40158658,0,0
40159661,0,0
40160688,0,0
40161681,0,0
40162738,0,0
40163720,0,0
40164725,0,0
40165733,0,0
40166736,0,0
40167776,0,0
40168762,0,0
40169784,0,0
40170787,0,0
40171788,0,0
40172796,0,0
40173799,0,0
40174812,0,0
40175835,0,0
40176810,0,0
40177811,0,0
40178816,0,0
40179821,0,0
40180852,0,0
40181845,0,0
40182836,0,0
40183838,0,0
40184846,0,0
40185854,0,0
40186853,0,0
40187901,0,0
40188881,0,0
40189866,0,0
40190905,0,0
40191909,0,0
40192915,0,0
40193912,0,0
40194968,0,0
40195974,0,0
40196961,0,0
40197968,0,0
40198970,0,0
40199979,0,0
40201016,0,0
40202010,0,0
40203010,0,0
40204014,0,0
40205017,0,0
40206014,0,0
40207015,0,0
40208030,0,0
40209036,0,0
40210035,0,0
40211031,0,0
40212035,0,0
40213038,0,0
40214064,0,0
40215087,0,0
40216077,0,0
40217080,0,0
40218079,0,0
40219085,0,0
40220094,0,0
40221126,0,0
40222109,0,0
40223099,0,0
40224094,0,0
40225103,0,0
40226101,0,0
40227117,0,0
40228156,0,0
40229130,0,0
40230134,0,0
40231209,0,0
40232211,0,0
40233220,0,0
40234256,0,0
40235243,0,0
40236251,0,0
40237303,0,0
40238307,0,0
40239314,0,0
40240320,0,0
40241341,0,0
40242340,0,0
40243325,0,0
40244333,0,0
40245336,0,0
40246327,0,0
40247351,0,0
40248332,0,0
40249356,0,0
40250350,0,0
40251351,0,0
40252352,0,0
40253356,0,0
40254395,0,0
40255471,0,0
40256458,0,0
40257452,0,0
40258452,0,0
40259455,0,0
40260458,0,0
40261456,0,0
40262478,0,0
40263463,0,0
40264468,0,0
40265479,0,0
40266477,0,0
40267508,0,0
40268493,0,0
40269482,0,0
40270488,0,0
40271488,0,0
40272490,0,0
40273492,0,0
40274533,0,0
40275517,0,0
40276509,0,0
40277507,0,0
40278512,0,0
40279520,0,0
40280526,0,0
40281534,0,0
40282554,0,0
40283541,0,0
40284553,0,0
40285565,0,0
40286558,0,0
40287626,0,0
40288608,0,0
40289598,0,0
40290609,0,0
40291607,0,0
40292614,0,0
40293613,0,0
40294645,0,0
40295652,0,0
40296630,0,0
40297632,0,0
40298634,0,0
40299692,0,0
40300730,0,0
40301714,0,0
40302722,0,0
40303712,0,0
40304718,0,0
40305729,0,0
40306725,0,0
40307764,0,0
40308860,0,0
40309850,0,0
40310857,0,0
40311862,0,0
40312867,0,0
40313883,0,0
40314929,0,0
40315891,0,0
40316901,0,0
40317900,0,0
40318908,0,0
40319916,0,0
40320947,0,0
40321935,0,0
40322919,0,0
40323925,0,0
40324935,0,0
40325937,0,0
40326941,0,0
40327993,0,0
40328986,0,0
40329982,0,0
40330980,0,0
40332046,0,0
40333050,0,0
40334087,0,0
40335080,0,0
40336063,0,0
40337070,0,0
40338065,0,0
40339065,0,0
40340070,0,0
40341106,0,0
40342093,0,0
40343083,0,0
40344085,0,0
40345096,0,0
40346103,0,0
40347109,0,0
40348127,0,0
40349135,0,0
40350114,0,0
40351116,0,0
40352125,0,0
40353122,0,0
40354156,0,0
40355169,0,0
40356204,0,0
40357209,0,0
40358206,0,0
40359211,0,0
40360218,0,0
40361252,0,0
40362242,0,0
40363229,0,0
40364234,0,0
40365242,0,0
40366247,0,0
40367254,0,0
40368250,0,0
40369267,0,0
40370259,0,0
40371257,0,0
40372271,0,0
40373267,0,0
40374305,0,0
40375296,0,0
40376279,0,0
40377287,0,0
40378286,0,0
40379290,0,0
40380300,0,0
40381338,0,0
40382312,0,0
40383318,0,0
40384367,0,0
40385375,0,0
40386376,0,0
40387399,0,0
40388386,0,0
40389408,0,0
40390400,0,0
40391406,0,0
40392414,0,0
40393417,0,0
40394447,0,0
40395439,0,0
40396442,0,0
40397454,0,0
40398507,0,0
40399515,0,0
40400519,0,0
40401573,0,0
40402587,0,0
40403573,0,0
40404571,0,0
40405577,0,0
40406584,0,0
40407614,0,0
40408604,0,0
40409592,0,0
40410599,0,0
40411601,0,0
40412606,0,0
40413606,0,0
40414651,0,0
40415608,0,0
40416686,0,0
40417702,0,0
40418702,0,0
40419706,0,0
40420751,0,0
40421743,0,0
40422757,0,0
40423741,0,0
40424798,0,0
40425792,0,0
40426800,0,0
40427838,0,0
40428822,0,0
40429814,0,0
40430814,0,0
40431821,0,0
40432832,0,0
40433833,0,0
40434842,0,0
40435854,0,0
40436843,0,0
40437854,0,0
40438851,0,0
40439855,0,0
40440893,0,0
40441882,0,0
40442871,0,0
40443875,0,0
40444888,0,0
40445880,0,0
40446892,0,0
40447953,0,0
40448941,0,0
40449929,0,0
40450937,0,0
40451943,0,0
40453022,0,0
40454054,0,0
40455033,0,0
40456046,0,0
40457076,0,0
40458082,0,0
40459081,0,0
40460080,0,0
40461132,0,0
40462119,0,0
40463105,0,0
40464108,0,0
40465114,0,0
40466109,0,0
40467121,0,0
40468119,0,0
40469137,0,0
40470126,0,0
40471133,0,0
40472138,0,0
40473146,0,0
40474187,0,0
40475167,0,0
40476147,0,0
40477151,0,0
40478156,0,0
40479152,0,0
40480156,0,0
40481383,0,0
40482398,0,0
40483383,0,0
40484399,0,0
40485400,0,0
40486404,0,0
40487441,0,0
40488467,0,0
40489454,0,0
40490457,0,0
40491461,0,0
40492469,0,0
40493472,0,0
40494551,0,0
40495524,0,0
40496517,0,0
40497518,0,0
40498518,0,0
40499517,0,0
40500519,0,0
40501522,0,0
40502536,0,0
40503527,0,0
40504541,0,0
40505535,0,0
40506541,0,0
40507586,0,0
40508564,0,0
40509548,0,0
40510554,0,0
40511559,0,0
40512563,0,0
40513572,0,0
40514625,0,0
40515588,0,0
40516582,0,0
40517607,0,0
40518615,0,0
40519618,0,0
40520636,0,0
40521634,0,0
40522736,0,0
40523725,0,0
40524739,0,0
40525737,0,0
40526740,0,0
40527778,0,0
40528762,0,0
40529750,0,0
40530759,0,0
40531761,0,0
40532765,0,0
40533772,0,0
40534794,0,0
40535803,0,0
40536793,0,0
40537798,0,0
40538800,0,0
40539804,0,0
40540885,0,0
40541869,0,0
40542861,0,0
40543865,0,0
40544878,0,0
40545875,0,0
40546882,0,0
40547925,0,0
40548912,0,0
40549896,0,0
40550900,0,0
40551901,0,0
40552905,0,0
40553918,0,0
40554968,0,0
40555988,0,0
40556976,0,0
40557978,0,0
40558986,0,0
40559983,0,0
40561023,0,0
40562009,0,0
40562993,0,0
40564002,0,0
40565011,0,0
40566012,0,0
40567019,0,0
40568038,0,0
40569040,0,0
40570030,0,0
40571036,0,0
40572034,0,0
40573035,0,0
40574065,0,0
40575039,0,0
40576059,0,0
40577050,0,0
40578056,0,0
40579063,0,0
40580064,0,0
40581102,0,0
40582086,0,0
40583072,0,0
40584084,0,0
40585087,0,0
40586093,0,0
40587205,0,0
40588225,0,0
40589231,0,0
40590220,0,0
40591300,0,0
40592299,0,0
40593301,0,0
40594344,0,0
40595337,0,0
40596328,0,0
40597331,0,0
40598335,0,0
40599346,0,0
40600348,0,0
40601376,0,0
40602371,0,0
40603355,0,0
40604361,0,0
40605361,0,0
40606363,0,0
40607392,0,0
40608377,0,0
40609390,0,0
40610383,0,0
40611389,0,0
40612396,0,0
40613397,0,0
40614443,0,0
40615509,0,0
40616504,0,0
40617503,0,0
40618511,0,0
40619545,0,0
40620541,0,0
40621552,0,0
40622568,0,0
40623557,0,0
40624562,0,0
40625568,0,0
40626567,0,0
40627595,0,0
40628589,0,0
40629570,0,0
40630576,0,0
40631578,0,0
40632586,0,0
40633587,0,0
40634624,0,0
40635608,0,0
40636598,0,0
40637599,0,0
40638606,0,0
40639618,0,0
40640628,0,0
40641623,0,0
40642636,0,0
40643649,0,0
40644656,0,0
40645656,0,0
40646662,0,0
40647701,0,0
40648689,0,0
40649675,0,0
40650677,0,0
40651684,0,0
40652691,0,0
40653694,0,0
40654710,0,0
40655770,0,0
40656765,0,0
40657769,0,0
40658771,0,0
40659790,0,0
40660818,0,0
40661810,0,0
40662798,0,0
40663809,0,0
40664810,0,0
40665812,0,0
40666824,0,0
40667867,0,0
40668846,0,0
40669835,0,0
40670839,0,0
40671840,0,0
40672842,0,0
40673850,0,0
40674863,0,0
40675978,0,0
40676967,0,0
40677962,0,0
40678966,0,0
40680097,0,0
40681132,0,0
40682116,0,0
40683104,0,0
40684116,0,0
40685112,0,0
40686115,0,0
40687125,0,0
40688171,0,0
40689186,0,0
40690167,0,0
40691170,0,0
40692175,0,0
40693182,0,0
40694228,0,0
40695212,0,0
40696203,0,0
40697209,0,0
40698202,0,0
40699201,0,0
40700213,0,0
40701251,0,0
40702244,0,0
40703235,0,0
40704243,0,0
40705243,0,0
40706249,0,0
40707269,0,0
40708258,0,0
40709275,0,0
40710257,0,0
40711265,0,0
40712273,0,0
40713278,0,0
40714317,0,0
40715311,0,0
40716300,0,0
40717306,0,0
40718313,0,0
40719319,0,0
40720326,0,0
40721359,0,0
40722331,0,0
40723336,0,0
40724344,0,0
40725347,0,0
40726347,0,0
40727383,0,0
40728366,0,0
40729397,0,0
40730378,0,0
40731382,0,0
40732380,0,0
40733388,0,0
40734430,0,0
40735414,0,0
40736401,0,0
40737409,0,0
40738415,0,0
40739416,0,0
40740428,0,0
40741434,0,0
40742446,0,0
40743438,0,0
40744448,0,0
40745450,0,0
40746452,0,0
40747485,0,0
40748506,0,0
40749497,0,0
40750491,0,0
40751493,0,0
40752501,0,0
40753512,0,0
40754544,0,0
40755533,0,0
40756519,0,0
40757518,0,0
40758530,0,0
40759532,0,0
40760542,0,0
40761549,0,0
40762562,0,0
40763563,0,0
40764559,0,0
40765561,0,0
40766568,0,0
40767609,0,0
40768602,0,0
40769585,0,0
40770588,0,0
40771590,0,0
40772650,0,0
40773657,0,0
40774669,0,0
40775676,0,0
40776663,0,0
40777666,0,0
40778678,0,0
40779674,0,0
40780699,0,0
40781693,0,0
40782707,0,0
40783695,0,0
40784695,0,0
40785751,0,0
40786757,0,0
40787789,0,0
40788779,0,0
40789770,0,0
40790767,0,0
40791766,0,0
40792774,0,0
40793779,0,0
40794788,0,0
40795798,0,0
40796792,0,0
40797790,0,0
40798807,0,0
40799802,0,0
40800845,0,0
40801821,0,0
40802810,0,0
40803817,0,0
40804818,0,0
40805880,0,0
40806881,0,0
40807917,0,0
40808910,0,0
40809935,0,0
40810933,0,0
40811941,0,0
40812940,0,0
40814057,0,0
40815084,0,0
40816049,0,0
40817058,0,0
40818058,0,0
40819086,0,0
40820083,0,0
40821123,0,0
40822106,0,0
40823100,0,0
40824102,0,0
40825102,0,0
40826102,0,0
40827108,0,0
40828110,0,0
40829132,0,0
40830124,0,0
40831119,0,0
40832120,0,0
40833128,0,0
40834153,0,0
40835143,0,0
40836128,0,0
40837129,0,0
40838217,0,0
40839216,0,0
40840217,0,0
40841259,0,0
40842430,0,0
40843425,0,0
40844423,0,0
40845422,0,0
40846425,0,0
40847464,0,0
40848495,0,0
40849488,0,0
40850536,0,0
40851533,0,0
40852538,0,0
40853542,0,0
40854576,0,0
40855547,0,0
40856552,0,0
40857560,0,0
40858561,0,0
40859567,0,0
40860584,0,0
40861592,0,0
40862604,0,0
40863598,0,0
40864595,0,0
40865600,0,0
40866599,0,0
40867649,0,0
40868629,0,0
40869620,0,0
40870638,0,0
40871639,0,0
40872641,0,0
40873646,0,0
40874795,0,0
40875807,0,0
40876796,0,0
40877800,0,0
40878802,0,0
40879803,0,0
40880836,0,0
40881829,0,0
40882885,0,0
40883888,0,0
40884890,0,0
40885890,0,0
40886894,0,0
40887928,0,0
40888919,0,0
40889906,0,0
40890915,0,0
40891910,0,0
40892920,0,0
40893927,0,0
40894924,0,0
40895939,0,0
40896931,0,0
40897929,0,0
40898934,0,0
40899939,0,0
40900986,0,0
40901971,0,0
40902966,0,0
40904006,0,0
40905008,0,0
40906012,0,0
40907021,0,0
40908066,0,0
40909083,0,0
40910074,0,0
40911086,0,0
40912254,0,0
40913264,0,0
40914292,0,0
40915277,0,0
40916274,0,0
40917274,0,0
40918282,0,0
40919287,0,0
40920292,0,0
40921325,0,0
40922329,0,0
40923312,0,0
40924315,0,0
40925318,0,0
40926325,0,0
40927350,0,0
40928332,0,0
40929347,0,0
40930337,0,0
40931354,0,0
40932345,0,0
40933352,0,0
40934382,0,0
40935381,0,0
40936371,0,0
40937383,0,0
40938378,0,0
40939381,0,0
40940390,0,0
40941406,0,0
40942420,0,0
40943404,0,0
40944415,0,0
40945424,0,0
40946429,0,0
40947467,0,0
40948553,0,0
40949565,0,0
40950549,0,0
40951558,0,0
40952555,0,0
40953561,0,0
40954599,0,0
40955590,0,0
40956575,0,0
40957579,0,0
40958581,0,0
40959590,0,0
40960591,0,0
40961598,0,0
40962617,0,0
40963599,0,0
40964602,0,0
40965610,0,0
40966616,0,0
40967649,0,0
40968785,0,0
40969777,0,0
40970778,0,0
40971799,0,0
40972795,0,0
40973796,0,0
40974804,0,0
40975825,0,0
40976814,0,0
40977818,0,0
40978826,0,0
40979826,0,0
40980860,0,0
40981854,0,0
40982847,0,0
40983845,0,0
40984848,0,0
40985847,0,0
40986854,0,0
40987893,0,0
40988881,0,0
40989871,0,0
40990873,0,0
40991884,0,0
40992880,0,0
40993887,0,0
40994892,0,0
40995901,0,0
40996895,0,0
40997907,0,0
40998908,0,0
40999911,0,0
41000954,0,0
41001946,0,0
41002939,0,0
41003940,0,0
41004985,0,0
41005991,0,0
41007004,0,0
41008038,0,0
41009009,0,0
41010010,0,0
41011019,0,0
41012027,0,0
41013032,0,0
41014060,0,0
41015069,0,0
41016043,0,0
41017047,0,0
41018054,0,0
41019058,0,0
41020065,0,0
41021105,0,0
41022089,0,0
41023094,0,0
41024089,0,0
41025095,0,0
41026094,0,0
41027100,0,0
41028107,0,0
41029127,0,0
41030113,0,0
41031117,0,0
41032129,0,0
41033136,0,0
41034235,0,0
41035220,0,0
41036208,0,0
41037210,0,0
41038266,0,0
41039269,0,0
41040268,0,0
41041315,0,0
41042354,0,0
41043352,0,0
41044352,0,0
41045358,0,0
41046373,0,0
41047400,0,0
41048381,0,0
41049401,0,0
41050385,0,0
41051387,0,0
41052402,0,0
41053405,0,0
41054446,0,0
41055432,0,0
41056422,0,0
41057429,0,0
41058438,0,0
41059445,0,0
41060451,0,0
41061463,0,0
41062480,0,0
41063473,0,0
41064468,0,0
41065473,0,0
41066554,0,0
41067587,0,0
41068573,0,0
41069562,0,0
41070561,0,0
41071562,0,0
41072579,0,0
41073573,0,0
41074639,0,0
41075639,0,0
41076617,0,0
41077623,0,0
41078638,0,0
41079637,0,0
41080664,0,0
41081660,0,0
41082683,0,0
41083672,0,0
41084668,0,0
41085671,0,0
41086672,0,0
41087713,0,0
41088702,0,0
41089688,0,0
41090691,0,0
41091696,0,0
41092713,0,0
41093708,0,0
41094727,0,0
41095723,0,0
41096717,0,0
41097744,0,0
41098777,0,0
41099780,0,0
41100813,0,0
41101835,0,0
41102854,0,0
41103866,0,0
41104861,0,0
41105866,0,0
41106972,0,0
41107990,0,0
41109009,0,0
41109998,0,0
41111002,0,0
41111999,0,0
41113008,0,0
41114027,0,0
41115054,0,0
41116027,0,0
41117033,0,0
41118037,0,0
41119039,0,0
41120042,0,0
41121082,0,0
41122071,0,0
41123057,0,0
41124066,0,0
41125061,0,0
41126069,0,0
41127075,0,0
41128079,0,0
41129088,0,0
41130076,0,0
41131082,0,0
41132085,0,0
41133093,0,0
41134129,0,0
41135157,0,0
41136165,0,0
41137152,0,0
41138159,0,0
41139162,0,0
41140169,0,0
41141208,0,0
41142199,0,0
41143183,0,0
41144195,0,0
41145203,0,0
41146197,0,0
41147201,0,0
41148202,0,0
41149222,0,0
41150207,0,0
41151207,0,0
41152213,0,0
41153220,0,0
41154250,0,0
41155231,0,0
41156221,0,0
41157224,0,0
41158231,0,0
41159240,0,0
41160241,0,0
41161284,0,0
41162276,0,0
41163283,0,0
41164287,0,0
41165290,0,0
41166299,0,0
41167416,0,0
41168398,0,0
41169405,0,0
41170392,0,0
41171396,0,0
41172407,0,0
41173413,0,0
41174456,0,0
41175623,0,0
41176613,0,0
41177620,0,0
41178628,0,0
41179629,0,0
41180641,0,0
41181630,0,0
41182658,0,0
41183638,0,0
41184649,0,0
41185653,0,0
41186655,0,0
41187690,0,0
41188676,0,0
41189662,0,0
41190664,0,0
41191663,0,0
41192671,0,0
41193672,0,0
41194694,0,0
41195697,0,0
41196686,0,0
41197695,0,0
41198701,0,0
41199702,0,0
41200733,0,0
41201713,0,0
41202729,0,0
41203881,0,0
41204886,0,0
41205886,0,0
41206892,0,0
41208031,0,0
41209026,0,0
41210016,0,0
41211026,0,0
41212036,0,0
41213032,0,0
41214048,0,0
41215078,0,0
41216052,0,0
41217055,0,0
41218065,0,0
41219066,0,0
41220072,0,0
41221112,0,0
41222105,0,0
41223088,0,0
41224096,0,0
41225105,0,0
41226103,0,0
41227104,0,0
41228169,0,0
41229185,0,0
41230168,0,0
41231171,0,0
41232297,0,0
41233293,0,0
41234336,0,0
41235314,0,0
41236309,0,0
41237318,0,0
41238326,0,0
41239326,0,0
41240332,0,0
41241365,0,0
41242362,0,0
41243348,0,0
41244355,0,0
41245361,0,0
41246371,0,0
41247392,0,0
41248381,0,0
41249403,0,0
41250382,0,0
41251391,0,0
41252399,0,0
41253396,0,0
41254441,0,0
41255426,0,0
41256417,0,0
41257420,0,0
41258428,0,0
41259433,0,0
41260545,0,0
41261558,0,0
41262575,0,0
41263561,0,0
41264565,0,0
41265576,0,0
41266583,0,0
41267612,0,0
41268768,0,0
41269755,0,0
41270757,0,0
41271765,0,0
41272770,0,0
41273774,0,0
41274785,0,0
41275793,0,0
41276786,0,0
41277789,0,0
41278791,0,0
41279797,0,0
41280833,0,0
41281825,0,0
41282815,0,0
41283825,0,0
41284823,0,0
41285834,0,0
41286842,0,0
41287879,0,0
41288864,0,0
41289848,0,0
41290847,0,0
41291855,0,0
41292892,0,0
41293901,0,0
41294915,0,0
41295927,0,0
41296922,0,0
41297921,0,0
41298924,0,0
41299928,0,0
41300966,0,0
41301964,0,0
41302943,0,0
41303946,0,0
41304955,0,0
41305962,0,0
41306964,0,0
41307993,0,0
41308983,0,0
41309975,0,0
41310981,0,0
41311987,0,0
41312987,0,0
41313987,0,0
41315022,0,0
41315996,0,0
41317008,0,0
41318013,0,0
41319011,0,0
41320014,0,0
41321053,0,0
41322042,0,0
41323029,0,0
41324036,0,0
41325043,0,0
41326053,0,0
41327056,0,0
41328069,0,0
41329249,0,0
41330269,0,0
41331272,0,0
41332281,0,0
41333282,0,0
41334321,0,0
41335316,0,0
41336292,0,0
41337303,0,0
41338307,0,0
41339308,0,0
41340314,0,0
41341342,0,0
41342343,0,0
41343335,0,0
41344339,0,0
41345343,0,0
41346357,0,0
41347380,0,0
41348383,0,0
41349369,0,0
41350373,0,0
41351384,0,0
41352393,0,0
41353397,0,0
41354430,0,0
41355418,0,0
41356403,0,0
41357453,0,0
41358452,0,0
41359460,0,0
41360462,0,0
41361506,0,0
41362511,0,0
41363496,0,0
41364501,0,0
41365506,0,0
41366512,0,0
